nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF(%);deltaMIT(%);deltaDiff(%);deltaEff(%);deltaTimeH(%);deltaBug(%);deltaFiles(qtd);totalFiles(qtd)
codelucas/newspaper;0.0.8;NV;1;0;0;0;322;0;0;0;0;0;0;0;0;0;0;0
codelucas/newspaper;0.0.9;VR;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;37
codertimo/BERT-pytorch;0.0.1a0;VR;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;30
codertimo/BERT-pytorch;0.0.1a1;VR;0;0;1;0;0;96,7;12;11;0,0;0,0;0,0;0,0;0,0;0,0;0;30
codertimo/BERT-pytorch;0.0.1a2;VR;0;0;0;0;1;96,7;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;30
codertimo/BERT-pytorch;0.0.1a3;VR;0;0;0;1;1;100,0;-71;-52;3,87;1,6;0,0;34,12;34,12;-7,94;-4;26
codertimo/BERT-pytorch;0.0.1a4;VR;0;0;1;1;3;100,0;89;64;-3,73;-1,57;0,0;25,44;25,44;8,62;1;27
coleifer/huey;1.5.0;VR;1;0;0;0;2163;0;0;0;0;0;0;0;0;0;0;45
coleifer/huey;1.4.1;VR;0;0;0;0;0;80,0;-238;-63;0,0;0,0;0,0;0,0;0,0;0,0;0;45
coleifer/huey;1.4.0;VR;0;0;0;1;0;79,5;-140;-112;0,9;2,85;-5,26;-8,62;-8,62;-5,26;-1;44
coleifer/huey;1.3.1;VR;0;0;0;0;0;79,5;-80;-56;0,0;0,0;0,0;-10,71;-10,71;0,0;0;44
coleifer/huey;1.3.0;VR;0;0;0;1;0;79,5;-63;-27;0,03;0,0;-28,57;-19,28;-19,28;-15,88;0;44
coleifer/huey;1.2.3;VR;0;0;0;1;0;78,6;-254;-180;1,2;4,26;-6,67;-40,22;-40,22;-35,38;-2;42
coleifer/huey;1.2.2;VR;0;0;0;0;0;78,6;-4;-4;0,0;0,0;0,0;0,0;0,0;0,0;0;42
coleifer/huey;1.2.0;VR;0;0;0;0;0;77,5;-306;-234;7,63;0,0;0,0;0,0;0,0;0,0;-2;40
coleifer/huey;1.1.2;VR;0;0;1;1;0;77,5;95;96;-1,69;-1,43;0,0;0,0;0,0;0,0;0;40
coleifer/huey;1.1.1;VR;0;0;0;0;0;77,5;-47;-32;0,0;0,0;0,0;0,0;0,0;0,0;0;40
coleifer/huey;1.1.0;VR;0;0;0;0;0;77,5;-76;-57;0,0;0,0;0,0;0,0;0,0;0,0;0;40
coleifer/huey;1.0.0;VR;0;0;0;1;0;72,5;-334;-273;7,04;5,23;-25,0;-48,42;-48,42;-22,63;0;40
coleifer/huey;1.5.1;VR;0;0;1;1;3;80,0;1485;970;-13,56;-10,1;111,11;392,46;392,46;150,95;5;45
coleifer/huey;1.5.2;VR;0;0;1;0;8;80,0;23;19;0,0;0,0;0,0;0,0;0,0;0,0;0;45
coleifer/huey;1.5.3;VR;0;0;1;0;6;80,0;101;51;0,0;0,0;0,0;0,0;0,0;0,0;0;45
coleifer/huey;1.5.4;VR;0;0;1;0;1;80,0;44;30;0,0;0,0;0,0;0,0;0,0;0,0;0;45
coleifer/huey;1.5.5;VR;0;0;1;1;10;80,4;162;103;-0,9;-2,35;5,26;8,62;8,62;5,26;1;46
coleifer/huey;1.5.6;VR;0;0;1;0;71;80,4;29;23;0,0;0,0;0,0;0,0;0,0;0,0;0;46
coleifer/huey;1.6.0;VR;0;0;1;1;0;82,0;899;683;-2,1;-0,66;0,0;1,59;1,59;15,27;4;50
coleifer/huey;1.6.1;VR;0;0;0;1;26;81,6;-477;-356;1,07;0,02;-5,0;-0,78;-0,78;-6,63;-1;49
coleifer/huey;1.7.0;VR;0;0;0;0;0;81,6;-1;-1;0,0;0,0;0,0;0,0;0,0;0,0;0;49
coleifer/huey;1.8.0;VR;0;0;1;1;30;78,0;624;498;2,91;0,52;-5,26;-26,25;-26,25;-18,63;10;59
coleifer/huey;1.9.0;VR;0;0;0;1;3;78,2;-571;-460;-0,02;0,13;0,0;4,69;4,69;2,75;-4;55
coleifer/huey;1.9.1;VR;0;0;0;1;23;81,6;-34;-24;-2,81;-0,64;5,56;29,52;29,52;19,6;-6;49
coleifer/huey;1.10.0;VR;0;0;0;1;56;79,6;-767;-556;1,06;0,02;-5,26;-0,79;-0,79;-7,1;0;49
coleifer/huey;1.10.1;VR;0;0;1;0;55;79,6;9;9;0,0;0,0;0,0;0,0;0,0;0,0;0;49
coleifer/huey;1.10.2;VR;0;0;0;0;78;79,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;49
coleifer/huey;1.10.3;VR;0;0;1;1;0;79,6;26;13;0,0;0,0;0,0;0,0;0,0;-10,0;0;49
coleifer/huey;1.10.4;VR;0;0;1;0;35;79,6;30;23;0,0;0,0;0,0;0,0;0,0;0,0;0;49
coleifer/huey;1.10.5;VR;0;0;1;0;35;79,6;11;6;0,0;0,0;0,0;0,0;0,0;0,0;0;49
coleifer/huey;1.11.0;VR;0;0;1;1;59;80,0;7;9;0,9;0,31;0,0;-11,09;-11,09;0,0;1;50
coleifer/huey;2.0.0;VR;0;0;0;1;45;78,3;-16;84;-1,48;0,16;77,71;107,41;107,41;66,56;-4;46
coleifer/huey;2.0.1;VR;0;0;1;1;1;78,4;56;35;2,94;5,78;-16,87;-25,41;-25,41;-29,94;5;51
coleifer/huey;2.1.0;VR;0;0;1;1;64;80,0;824;607;-0,59;-3,0;7,88;28,3;28,3;27,15;4;55
coleifer/huey;2.1.1;VR;0;0;1;1;62;80,0;105;74;1,46;0,46;0,0;0,0;0,0;0,0;0;55
coleifer/huey;2.1.2;VR;0;0;1;1;28;81,0;242;172;-0,02;-1,59;5,88;8,22;8,22;10,1;3;58
coleifer/huey;2.1.3;VR;0;0;1;1;42;81,0;26;15;-0,06;-0,66;0,0;0,0;0,0;0,0;0;58
coleifer/huey;2.2.0;VR;0;0;0;1;130;79,3;-716;-431;-1,11;-1,11;-5,56;-4,16;-4,16;0,0;0;58
coleifer/peewee;2.1.3;VR;1;0;0;0;996;0;0;0;0;0;0;0;0;0;0;39
coleifer/peewee;2.1.4;VR;0;0;1;1;34;74,4;238;175;-1,71;-8,48;20,0;1,06;1,06;5,15;0;39
coleifer/peewee;2.1.5;VR;0;0;1;0;74;80,5;646;449;0,26;0,0;0,0;0,0;0,0;0,0;2;41
coleifer/peewee;2.1.6;VR;0;0;1;1;31;82,2;848;636;-4,18;-0,73;25,0;41,14;41,14;21,8;4;45
coleifer/peewee;2.1.7;VR;0;0;1;1;35;81,8;21;12;-2,43;-2,04;0,0;14,04;14,04;15,06;-1;44
coleifer/peewee;2.2.0;VR;0;0;1;0;36;81,8;172;129;0,0;0,0;0,0;0,0;0,0;0,0;0;44
coleifer/peewee;2.2.1;VR;0;0;1;0;13;81,8;30;27;0,0;0,0;0,0;0,0;0,0;0,0;0;44
coleifer/peewee;2.2.3;VR;0;0;1;1;69;84,3;1416;992;1,36;0,47;42,86;118,79;118,79;18,51;7;51
coleifer/peewee;2.2.4;VR;0;0;1;1;23;84,9;515;376;4,4;2,34;-10,0;-28,75;-28,75;-4,58;2;53
coleifer/peewee;2.2.5;VR;0;0;1;1;55;85,5;119;93;-0,45;-1,07;-9,26;-11,33;-11,33;-5,42;2;55
coleifer/peewee;2.3.0;VR;0;0;1;1;35;85,5;237;180;-3,78;-2,51;10,2;12,78;12,78;0,0;0;55
coleifer/peewee;2.3.2;VR;0;0;1;0;34;85,5;130;105;0,0;0,0;0,0;0,0;0,0;0,0;0;55
coleifer/peewee;2.3.3;VR;0;0;1;1;15;85,5;527;427;-3,8;-1,51;0,65;40,35;40,35;10,8;0;55
coleifer/peewee;2.4.0;VR;0;0;1;1;18;87,1;1011;800;0,48;0,76;12,43;24,56;24,56;5,94;7;62
coleifer/peewee;2.4.1;VR;0;0;0;1;10;94,1;-299;-218;-4,03;-1,84;14,55;47,53;47,53;45,46;-11;51
coleifer/peewee;2.4.2;VR;0;0;1;1;12;94,2;451;335;2,9;1,11;0,0;6,26;6,26;4,18;1;52
coleifer/peewee;2.4.3;VR;0;0;0;0;13;94,2;-26;-27;0,0;0,0;0,0;0,0;0,0;0,0;0;52
coleifer/peewee;2.4.4;VR;0;0;1;1;11;92,6;482;393;-2,16;-1,09;0,0;0,08;0,08;0,0;2;54
coleifer/peewee;2.4.5;VR;0;0;1;1;19;91,2;6751;5263;-8,06;-9,62;5,44;16,63;16,63;30,04;14;68
coleifer/peewee;2.4.6;VR;0;0;1;1;31;91,3;702;552;-2,78;-3,05;2,74;2,88;2,88;6,08;1;69
coleifer/peewee;2.4.7;VR;0;0;1;1;13;91,5;984;762;0,0;-1,18;0,0;0,0;0,0;0,0;2;71
coleifer/peewee;2.5.0;VR;0;0;1;1;60;91,8;1007;758;0,0;1,19;7,69;10,59;10,59;17,18;2;73
coleifer/peewee;2.5.1;VR;0;0;1;0;0;91,8;342;279;0,0;0,0;0,0;0,0;0,0;0,0;0;73
coleifer/peewee;2.6.0;VR;0;0;0;1;17;90,4;-1339;-1033;0,59;0,69;0,0;-4,79;-4,79;-1,63;0;73
coleifer/peewee;2.6.1;VR;0;0;1;1;37;90,7;532;423;0,0;0,0;0,0;-5,03;-5,03;-25,49;2;75
coleifer/peewee;2.6.2;VR;0;0;0;1;34;89,3;-1120;-921;0,58;-0,68;0,0;10,59;10,59;6,59;0;75
coleifer/peewee;2.6.4;VR;0;0;1;0;82;89,6;439;343;0,0;0,0;0,0;0,0;0,0;0,0;2;77
coleifer/peewee;2.7.0;VR;0;0;0;1;59;88,5;-539;-504;-2,54;0,0;0,0;3,59;3,59;13,53;1;78
coleifer/peewee;2.7.3;VR;0;0;1;0;1;88,5;321;250;0,0;0,0;0,0;0,0;0,0;0,0;0;78
coleifer/peewee;2.7.2;VR;0;0;0;0;0;88,5;-298;-231;0,0;0,0;0,0;0,0;0,0;0,0;0;78
coleifer/peewee;2.7.1;VR;0;0;0;0;0;88,5;-22;-18;0,0;0,0;0,0;0,0;0,0;0,0;0;78
coleifer/peewee;2.8.0;VR;0;0;1;1;54;88,5;864;682;0,0;0,0;1,3;5,67;5,67;6,49;0;78
coleifer/peewee;2.8.1;VR;0;0;1;1;206;88,8;1361;1111;-0,73;-2,58;1,54;17,34;17,34;5,99;2;80
coleifer/peewee;2.8.2;VR;0;0;1;1;2;88,8;403;328;-0,08;-1,44;0,0;0,0;0,0;1,79;0;80
coleifer/peewee;2.8.3;VR;0;0;1;1;254;88,8;113;93;-0,53;0,0;4,17;0,0;0,0;0,0;0;80
coleifer/peewee;2.8.4;VR;0;0;1;1;0;89,0;467;358;0,0;-3,02;1,65;9,09;9,09;0,0;2;82
coleifer/peewee;2.8.5;VR;0;0;1;0;0;89,0;2;2;0,0;0,0;0,0;0,0;0,0;0,0;0;82
coleifer/peewee;2.8.7;VR;0;0;1;1;0;89,2;454;356;-0,75;-1,64;-0,81;-4,17;-4,17;-0,88;1;83
coleifer/peewee;2.8.8;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coleifer/peewee;2.9.0;VR;0;0;1;0;0;89,2;70;54;0,0;0,0;0,0;0,0;0,0;0,0;0;83
coleifer/peewee;2.9.1;VR;0;0;0;0;0;89,2;0;1;0,0;0,0;0,0;0,0;0,0;0,0;0;83
coleifer/peewee;2.9.2;VR;0;0;1;1;0;89,2;83;63;-1,22;0,0;0,0;6,69;6,69;1,35;0;83
coleifer/peewee;2.10.0;VR;0;0;0;0;18;89,2;-85;-68;0,69;0,0;0,0;0,0;0,0;0,0;0;83
coleifer/peewee;2.10.1;VR;0;0;0;0;153;89,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;83
coleifer/peewee;2.10.2;VR;0;0;1;0;0;89,2;99;84;0,0;0,0;0,0;0,0;0,0;0,0;0;83
coleifer/peewee;3.0.0;VR;0;0;0;1;113;90,9;-3509;-2392;0,9;-2,87;-7,77;3,26;3,26;5,6;-17;66
coleifer/peewee;3.0.2;VR;0;0;0;0;0;90,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.3;VR;0;0;1;0;1;90,9;23;18;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.4;VR;0;0;0;0;0;90,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.5;VR;0;0;1;0;0;90,9;3;2;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.6;VR;0;0;0;0;0;90,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.7;NV;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
coleifer/peewee;3.0.8;VR;0;0;1;1;0;92,4;341;275;0,24;0,01;-1,68;-1,03;-1,03;-0,33;0;66
coleifer/peewee;3.0.9;VR;0;0;1;0;1;92,4;54;47;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.10;VR;0;0;0;1;1;90,9;-1646;-1329;0,03;0,45;-1,39;-1,14;-1,14;-2,28;0;66
coleifer/peewee;3.0.11;VR;0;0;1;1;2;90,9;53;44;0,0;0,0;1,73;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.12;VR;0;0;0;1;2;89,4;-1528;-1245;0,03;0,45;-3,08;-1,16;-1,16;-2,33;0;66
coleifer/peewee;3.0.13;VR;0;0;1;0;0;89,4;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.14;VR;0;0;1;1;1;89,4;42;36;-0,06;-0,89;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.15;VR;0;0;1;0;1;89,4;25;16;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.16;VR;0;0;0;0;0;89,4;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.17;VR;0;0;1;0;2;89,4;7;6;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.18;VR;0;0;1;0;4;89,4;40;36;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.19;VR;0;0;1;0;7;89,4;17;16;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.0.20;VR;0;0;1;0;1;89,4;6;5;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.1.0;VR;0;0;1;0;1;89,4;30;22;0,0;0,0;0,0;0,0;0,0;0,0;0;66
coleifer/peewee;3.1.1;VR;0;0;1;1;4;89,9;386;297;-0,23;1,32;3,18;1,17;1,17;2,39;3;69
coleifer/peewee;3.1.2;VR;0;0;0;0;1;89,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;69
coleifer/peewee;3.1.3;VR;0;0;1;1;10;90,0;97;82;0,24;1,31;-3,08;-1,16;-1,16;2,33;1;70
coleifer/peewee;3.1.4;VR;0;0;1;0;4;90,0;92;73;0,0;0,0;0,0;0,0;0,0;0,0;0;70
coleifer/peewee;3.1.5;VR;0;0;0;0;0;90,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;70
coleifer/peewee;3.1.6;VR;0;0;1;1;12;90,0;192;137;-0,47;2,59;0,0;2,34;2,34;0,66;0;70
coleifer/peewee;3.1.7;VR;0;0;1;1;2;90,0;6;4;0,0;0,0;0,59;0,0;0,0;0,0;0;70
coleifer/peewee;3.2.0;VR;0;0;1;0;0;90,0;52;42;0,0;0,0;0,0;0,0;0,0;0,0;0;70
coleifer/peewee;3.2.1;VR;0;0;1;1;3;90,1;42;34;0,24;0,92;-0,29;-1,14;-1,14;-0,33;1;71
coleifer/peewee;3.2.2;VR;0;0;0;0;1;90,1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;71
coleifer/peewee;3.2.3;VR;0;0;1;1;15;90,3;166;132;0,24;-0,06;-0,29;-1,16;-1,16;-0,33;1;72
coleifer/peewee;3.2.4;VR;0;0;1;1;2;90,3;52;42;0,0;0,0;0,59;2,34;2,34;0,0;0;72
coleifer/peewee;3.2.5;VR;0;0;1;0;1;90,3;115;99;0,0;0,0;0,0;0,0;0,0;0,0;0;72
coleifer/peewee;3.3.0;VR;0;0;1;1;5;90,3;64;55;0,0;0,0;7,37;0,0;0,0;0,0;0;72
coleifer/peewee;3.3.1;VR;0;0;1;0;2;90,3;24;22;0,0;0,0;0,0;0,0;0,0;0,0;0;72
coleifer/peewee;3.3.2;VR;0;0;1;0;5;90,3;28;25;0,0;0,0;0,0;0,0;0,0;0,0;0;72
coleifer/peewee;3.3.3;VR;0;0;0;1;2;90,3;-48;-40;0,0;0,0;0,0;0,0;0,0;-4,56;0;72
coleifer/peewee;3.3.4;VR;0;0;1;0;1;90,3;65;49;0,0;0,0;0,0;0,0;0,0;0,0;0;72
coleifer/peewee;3.4.0;VR;0;0;1;1;16;90,4;249;167;0,03;0,48;5,77;-1,96;-1,96;-1,37;1;73
coleifer/peewee;3.5.0;VR;0;0;1;0;9;90,4;266;192;0,0;0,0;0,0;0,0;0,0;0,0;0;73
coleifer/peewee;3.5.1;VR;0;0;1;1;29;90,5;425;330;1,83;0,48;5,45;4,12;4,12;6,23;1;74
coleifer/peewee;3.5.2;VR;0;0;1;1;6;90,5;271;217;0,0;3,68;0,0;8,84;8,84;0,0;0;74
coleifer/peewee;3.6.0;VR;0;0;1;1;14;90,5;321;256;0,0;1,01;0,0;6,52;6,52;9,22;0;74
coleifer/peewee;3.6.1;VR;0;0;0;0;0;90,5;-3;-3;0,0;0,0;0,0;0,0;0,0;0,0;0;74
coleifer/peewee;3.6.2;VR;0;0;1;0;1;90,5;11;9;0,0;0,0;0,0;0,0;0,0;0,0;0;74
coleifer/peewee;3.6.3;VR;0;0;1;0;0;90,5;26;22;0,0;0,0;0,0;0,0;0,0;0,0;0;74
coleifer/peewee;3.6.4;VR;0;0;1;0;20;90,5;11;5;0,0;0,0;0,0;0,0;0,0;0,0;0;74
coleifer/peewee;3.7.0;VR;0;0;1;1;30;90,5;494;390;-0,13;-4,52;2,46;12,92;12,92;15,62;0;74
coleifer/peewee;3.7.1;VR;0;0;1;1;29;90,5;262;229;-0,48;-1,81;0,0;18,36;18,36;0,0;0;74
coleifer/peewee;3.8.0;VR;0;0;1;1;72;90,5;725;558;-1,68;0,0;2,08;0,0;0,0;0,0;0;74
coleifer/peewee;3.8.1;VR;0;0;1;0;22;90,5;66;52;0,0;0,0;0,0;0,0;0,0;0,0;0;74
coleifer/peewee;3.8.2;VR;0;0;1;1;10;90,5;127;79;0,0;0,0;4,35;4,46;4,46;0,0;0;74
coleifer/peewee;3.9.0;VR;0;0;1;1;48;90,8;769;606;1,71;1,84;-4,17;0,0;0,0;-5,41;2;76
coleifer/peewee;3.9.1;VR;0;0;1;0;0;90,8;37;31;0,0;0,0;0,0;0,0;0,0;0,0;0;76
coleifer/peewee;3.9.2;VR;0;0;1;0;0;90,8;15;15;0,0;0,0;0,0;0,0;0,0;0,0;0;76
coleifer/peewee;3.9.3;VR;0;0;1;1;17;90,9;413;307;-0,84;-0,9;0,42;-3,27;-3,27;8,58;1;77
coleifer/peewee;3.9.4;VR;0;0;1;1;22;90,9;686;540;-4,17;-2,18;0,0;0,0;0,0;0,0;0;77
coleifer/peewee;3.9.5;VR;0;0;1;1;12;91,0;282;191;0,43;1,3;-0,42;-3,38;-3,38;-3,75;1;78
coleifer/peewee;3.9.6;VR;0;0;1;1;38;91,1;550;429;1,51;0,92;1,21;3,49;3,49;-0,79;1;79
coleifer/peewee;3.10.0;VR;0;0;1;1;61;91,1;616;474;-1,6;0,0;1,0;1,66;1,66;0,0;0;79
coleifer/peewee;3.11.0;VR;0;0;1;1;47;91,4;532;407;2,51;3,56;0,0;0,0;0,0;0,0;2;81
coleifer/peewee;3.11.1;VR;0;0;1;0;4;91,4;19;11;0,0;0,0;0,0;0,0;0,0;0,0;0;81
coleifer/peewee;3.11.2;VR;0;0;0;0;1;91,4;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;81
coleifer/peewee;3.12.0;VR;0;0;1;0;61;91,4;300;239;-1,52;0,0;0,0;0,0;0,0;0,0;0;81
coleifer/peewee;3.13.0;VR;0;0;1;1;12;91,7;1026;794;0,25;-2,56;3,69;1,68;1,68;8,66;3;84
coleifer/peewee;3.13.1;VR;0;0;1;0;0;91,7;31;26;0,0;0,0;0,0;0,0;0,0;0,0;0;84
coleifer/peewee;3.13.2;VR;0;0;1;0;112;91,7;211;166;0,0;0,0;0,0;0,0;0,0;0,0;0;84
coleifer/peewee;3.13.3;VR;0;0;1;0;28;91,7;81;60;0,0;0,0;0,0;0,0;0,0;0,0;0;84
commonmark/commonmark-spec;0.16;VR;1;0;0;0;154;0;0;0;0;0;0;0;0;0;0;9
commonmark/commonmark-spec;0.17;VR;0;0;0;1;10;100,0;-628;-177;-25,9;-20,28;60,06;171,73;171,73;140,23;-5;4
commonmark/commonmark-spec;0.18;VR;0;0;0;0;38;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;4
commonmark/commonmark-spec;0.19;VR;0;0;0;0;56;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;4
commonmark/commonmark-spec;0.20;VR;0;0;0;0;40;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;4
commonmark/commonmark-spec;0.21;VR;0;0;1;1;37;100,0;4;3;-1,11;-0,98;1,21;7,15;7,15;5,41;0;4
commonmark/commonmark-spec;0.23;VR;0;0;1;1;167;100,0;21;13;-0,71;-1,52;1,45;8,05;8,05;3,24;0;4
commonmark/commonmark-spec;0.24;VR;0;0;0;1;15;100,0;-168;-149;4,47;14,02;-4,39;-14,17;-14,17;-16,71;-1;3
commonmark/commonmark-spec;0.25;VR;0;0;0;0;184;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;3
commonmark/commonmark-spec;0.26;VR;0;0;0;1;0;100,0;-3;-3;0,0;0,0;0,0;-6,11;-6,11;-6,27;0;3
commonmark/commonmark-spec;0.28;VR;0;0;0;1;383;100,0;0;0;0,0;0,0;0,0;8,03;8,03;6,28;0;3
commonmark/commonmark-spec;0.29;VR;0;0;0;0;614;100,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;3
conda/conda;4.0.8;VR;1;0;0;0;1327;0;0;0;0;0;0;0;0;0;0;79
conda/conda;4.1.0;VR;0;0;0;1;11;97,4;-603;-294;-1,72;-1,95;-6,47;-10,5;-10,5;-6,5;-3;76
conda/conda;4.0.9;VR;0;0;1;1;2;98,7;604;295;1,75;1,99;6,92;11,74;11,74;6,95;3;79
conda/conda;4.1.1;VR;0;0;0;1;0;97,4;-567;-275;-1,72;-2,1;-6,47;-10,5;-10,5;-6,5;-3;76
conda/conda;4.1.2;VR;0;0;1;0;1;97,4;42;60;0,0;0,0;0,0;-7,35;-7,35;0,0;0;76
conda/conda;4.1.3;VR;0;0;1;1;7;97,4;80;106;0,32;0,6;0,0;6,53;6,53;-5,87;0;76
conda/conda;4.1.4;VR;0;0;1;1;3;97,4;12;10;0,0;0,0;-1,12;0,0;0,0;0,0;0;76
conda/conda;4.0.10;VR;0;0;1;1;2;98,7;403;76;1,42;1,53;8,13;17,88;17,88;13,7;3;79
conda/conda;4.1.5;VR;0;0;0;1;2;97,3;-366;-39;-2,75;-1,68;-4,1;2,76;2,76;-0,07;-4;75
conda/conda;4.1.6;VR;0;0;1;0;0;97,3;16;13;0,0;0,0;0,0;0,0;0,0;0,0;0;75
conda/conda;4.1.7;VR;0;0;1;0;6;97,3;220;187;0,0;0,0;0,0;0,0;0,0;0,0;0;75
conda/conda;4.0.11;VR;0;0;1;1;8;98,7;132;-159;2,83;1,71;4,27;-2,69;-2,69;0,07;4;79
conda/conda;4.1.8;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conda/conda;4.1.9;VR;0;0;0;1;13;97,3;-76;197;-2,75;-1,68;-4,1;2,76;2,76;-0,07;-4;75
conda/conda;4.1.10;VR;0;0;1;0;0;97,3;8;22;0,0;0,0;0,0;0,0;0,0;0,0;0;75
conda/conda;4.1.11;VR;0;0;1;0;0;97,3;1;1;0,0;0,0;0,0;0,0;0,0;0,0;0;75
conda/conda;4.2.0;VR;0;0;1;1;0;94,3;11411;6765;20,7;14,16;-31,03;-73,99;-73,99;-57,7;82;157
conda/conda;4.2.1;VR;0;0;1;0;4;94,3;46;27;0,0;0,0;0,0;0,0;0,0;0,0;0;157
conda/conda;4.2.2;VR;0;0;1;1;8;94,4;664;376;3,75;1,03;-2,91;0,0;0,0;0,0;4;161
conda/conda;4.2.3;VR;0;0;1;1;2;94,4;110;66;-0,44;-1,15;4,11;12,06;12,06;7,93;0;161
conda/conda;4.2.4;VR;0;0;1;1;34;94,5;287;179;-0,66;-0,24;-3,95;-10,76;-10,76;-7,35;2;163
conda/conda;4.1.12;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conda/conda;4.2.5;VR;0;0;1;1;0;94,5;629;221;-1,16;-0,16;1,85;12,06;12,06;7,93;2;165
conda/conda;4.2.6;VR;0;0;1;1;0;95,2;171;139;-0,96;-0,11;-2,11;1,92;1,92;2,74;0;165
conda/conda;4.2.7;VR;0;0;1;1;2;95,2;53;43;0,97;0,37;-1,85;-1,89;-1,89;-2,67;1;166
conda/conda;4.2.8;VR;0;0;1;0;11;95,2;97;74;0,0;0,0;0,0;0,0;0,0;0,0;0;166
conda/conda;4.2.9;VR;0;0;1;1;0;95,2;26;13;0,96;0,16;-1,89;-1,92;-1,92;-2,74;1;167
conda/conda;4.2.10;VR;0;0;1;1;22;94,8;886;534;-1,92;-0,31;0,0;-24,15;-24,15;-14,48;5;172
conda/conda;4.2.11;VR;0;0;1;1;4;94,8;142;108;0,98;0,16;0,0;1,21;1,21;2,93;1;173
conda/conda;4.2.12;VR;0;0;1;0;10;94,8;103;90;0,0;0,0;0,0;0,0;0,0;0,0;0;173
conda/conda;4.2.13;VR;0;0;1;0;27;94,8;85;57;0,0;0,0;0,0;0,0;0,0;0,0;0;173
conda/conda;4.3.0;VR;0;0;1;1;15;95,3;5051;3243;2,33;1,8;0,0;3,4;3,4;1,16;39;212
conda/conda;4.2.14;VR;0;0;0;1;24;94,8;-4923;-3140;-1,33;-1,93;0,0;-3,29;-3,29;1,67;-38;174
conda/conda;4.3.1;VR;0;0;1;1;0;95,3;5315;3465;1,33;1,74;0,0;6,8;6,8;0,0;39;213
conda/conda;4.3.2;VR;0;0;1;1;0;95,8;887;645;-0,69;-0,15;0,0;0,0;0,0;0,0;-1;212
conda/conda;4.2.15;VR;0;0;0;1;6;94,8;-6202;-4110;-0,63;-1,56;0,0;-6,37;-6,37;0,0;-38;174
conda/conda;4.3.3;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conda/conda;4.3.4;VR;0;0;1;1;0;95,8;6546;4256;1,33;2,19;0,0;0,0;0,0;-3,28;42;216
conda/conda;4.3.5;VR;0;0;1;1;6;95,8;103;71;0,0;-0,6;0,0;0,0;0,0;0,0;0;216
conda/conda;4.3.6;VR;0;0;1;0;0;95,8;28;21;0,0;0,0;0,0;0,0;0,0;0,0;0;216
conda/conda;4.2.16;VR;0;0;0;1;1;94,9;-6322;-4172;-0,89;-1,25;0,0;0,0;0,0;-2,33;-38;178
conda/conda;4.3.7;VR;0;0;1;1;0;95,8;6365;4205;0,89;1,26;0,0;0,0;0,0;2,38;38;216
conda/conda;4.3.8;VR;0;0;1;0;3;95,8;19;16;0,0;0,0;0,0;0,0;0,0;0,0;0;216
