nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;qtDiasChangedRel;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF;deltaMIT;deltaDiff;deltaEff;deltaTimeH;deltaBug;deltaFiles(qtd);totalFiles(qtd)
pirate/ArchiveBox;v0.2.2;VR;0;0;1;1;27;27;90,9;190;153;-1,35;-5,57;-0,0156;49,4129;2,7452;0,00751;0;11
pirate/ArchiveBox;v0.2.3;VR;0;0;1;1;12;12;90,9;32;31;-0,21;-1,268;0,0079;32,5675;1,8093;0,0012;0;11
pirate/ArchiveBox;v0.2.4;VR;0;0;1;1;8;8;90,9;168;117;-1,404;-0,531;0;0;0;0,00778;0;11
platformio/platformio-core;v0.2.0;VR;0;0;1;1;0;0;94,1;52;40;-0,387;0;0;0;0;0;0;34
platformio/platformio-core;v0.3.0;VR;0;0;1;1;6;6;91,4;20;8;-1,369;-2,029;0;0;0;0;1;35
platformio/platformio-core;v0.4.0;VR;0;0;1;1;40;40;91,7;70;60;1,854;3,762;0;-0,2403;-0,0134;-0,00086;1;36
platformio/platformio-core;v0.5.0;VR;0;0;1;1;4;4;92,1;162;110;0;-0,399;0;0;0;0;2;38
platformio/platformio-core;v0.6.0;VR;0;0;1;1;5;5;92,3;341;102;-4,204;-4,959;0;-1,2925;-0,0718;-0,00026;1;39
platformio/platformio-core;v0.7.0;VR;0;0;1;1;46;46;92,7;317;245;-1,42;-2,89;0;1,2925;0,0718;0,00026;2;41
platformio/platformio-core;v0.7.1;VR;0;0;1;1;12;12;90,2;-156;-97;0,935;0,545;0;0;0;0;0;41
platformio/platformio-core;v0.9.0;VR;0;0;1;1;56;56;91,1;810;620;-2,439;-1,196;0;0,4807;0,0267;0;4;45
platformio/platformio-core;v0.8.0;VR;0;0;1;1;0;0;90,2;-732;-553;2,439;1,196;0;-0,4807;-0,0267;0;-4;41
platformio/platformio-core;v0.9.1;VR;0;0;1;1;3;3;91,1;764;579;-3,716;-1,196;0;0,4807;0,0267;0;4;45
platformio/platformio-core;v0.10.0;VR;0;0;1;1;22;28;91,3;210;152;1,26;-1,26;0,4167;12,9246;0,718;0,00333;1;46
platformio/platformio-core;v0.10.2;VR;0;0;1;1;4;5;91,3;16;11;-3,515;-3,515;0,0833;7,897;0,4387;0,00075;0;46
platformio/platformio-core;v1.0.0;VR;0;0;1;1;52;52;93,8;1251;800;0,688;4,502;-0,5;-12,397;-0,6887;-0,00125;19;65
platformio/platformio-core;v1.1.0;VR;0;0;1;1;6;6;94;379;279;-0,63;-0,345;0,5;9;0,5;0,001;2;67
platformio/platformio-core;v1.2.0;VR;0;0;1;1;15;15;92,1;724;413;1,762;4,124;-0,5;-9;-0,5;-0,00029;9;76
platformio/platformio-core;v1.3.0;VR;0;0;1;1;7;7;90,8;-52;-15;1,132;0,04;0;0;0;-0,00029;0;76
platformio/platformio-core;v1.4.0;VR;0;0;1;1;15;15;91;210;139;3,821;0,79;0;-11,4902;-0,6383;-0,00325;2;78
platformio/platformio-core;v1.5.0;VR;0;0;1;1;34;34;91;46;38;-2,588;-0,79;0;0;0;0;0;78
platformio/platformio-core;v2.0.0;VR;0;0;1;1;7;7;89,5;64;79;-5,029;-2,93;0;7,5;0,4167;0,00354;-2;76
platformio/platformio-core;v2.0.2;VR;0;0;1;1;5;5;89,5;7;3;0;-0,045;0;0;0;0;0;76
platformio/platformio-core;v2.1.0;VR;0;0;1;1;7;7;89,7;106;43;2,17;0,927;0;-5,7451;-0,3192;-0,0005;2;78
platformio/platformio-core;v2.2.0;VR;0;0;1;1;10;28;89,9;415;306;-1,626;-0,175;0;9,7353;0,5409;0,00079;1;79
platformio/platformio-core;v2.2.1;VR;0;0;1;1;16;16;89,9;42;33;-0,405;-1,179;0;0;0;0;0;79
platformio/platformio-core;v2.3.0;VR;0;0;1;1;37;50;91;566;321;9,215;5,266;0;-11,4902;-0,6383;-0,00383;10;89
platformio/platformio-core;v2.3.4;VR;0;0;1;1;11;38;91;2;-7;-1,739;-0,953;0;0;0;0;0;89
platformio/platformio-core;v2.3.5;VR;0;0;1;1;36;36;91;951;69;2,567;-0,352;0;0;0;0;0;89
platformio/platformio-core;v2.4.0;VR;0;0;1;1;13;13;91,1;90;49;0,173;0,539;0;0;0;0;1;90
platformio/platformio-core;v2.4.1;VR;0;0;1;1;0;0;91;-57;-19;-0,173;-0,539;0;0;0;0;-1;89
platformio/platformio-core;v2.6.0;VR;0;0;1;1;7;14;90;119;91;0,897;1,264;0;0;0;0;1;90
platformio/platformio-core;v2.6.1;VR;0;0;1;1;3;3;90;11;8;-0,233;0;0;0;0;0;0;90
platformio/platformio-core;v2.7.1;VR;0;0;1;1;7;19;90;55;47;0,361;0;0;0;0;0;0;90
platformio/platformio-core;v2.9.0;VR;0;0;1;1;37;113;89,7;687;417;0,003;0,221;0;0;0;0;7;97
platformio/platformio-core;v2.10.0;VR;0;0;1;1;10;46;89,7;-7;-1;0;0,003;0;0;0;0;0;97
platformio/platformio-core;v2.10.2;VR;0;0;1;1;2;2;89,7;26;15;0;-0,003;0;0;0;0;0;97
platformio/platformio-core;v2.11.1;VR;0;0;1;1;14;27;89,7;109;91;-0,003;0;0;0;0;0;0;97
platformio/platformio-core;v3.0.0;VR;0;0;1;1;37;58;84,5;-2999;-1302;-21,793;-21,793;1,6136;431,8819;23,9934;0,04282;-39;58
platformio/platformio-core;v3.1.0;VR;0;0;1;1;11;11;84,5;160;141;0;0;0;7,2174;0,401;0;0;58
platformio/platformio-core;v3.2.0;VR;0;0;1;1;79;79;84,7;159;290;3,425;3,425;0,1218;-76,9468;-4,2748;-0,00988;1;59
platformio/platformio-core;v3.3.0;VR;0;0;1;1;110;110;84,7;841;691;-3,163;-3,163;0,1148;118,6524;6,5918;0,01482;0;59
platformio/platformio-core;v3.4.0;VR;0;0;1;1;30;91;85;344;284;-1,332;-1,332;-0,02;31,0214;1,7234;0,00505;1;60
platformio/platformio-core;v3.5.0;VR;0;0;1;1;148;185;83,9;-423;-356;1,97;1,97;-0,1083;-31,0214;-1,7234;0,00261;2;62
platformio/platformio-core;v3.5.1;VR;0;0;1;1;21;21;83,9;68;51;0;0;0,165;90,1809;5,0101;-0,00128;0;62
platformio/platformio-core;v3.5.2;VR;0;0;1;1;54;54;82,5;44;36;5,258;5,258;-0,2468;-210,1295;-11,6739;-0,01602;1;63
platformio/platformio-core;v3.5.3;VR;0;0;1;1;80;80;81,2;-588;-489;0,452;0,452;-0,0833;-78,0526;-4,3363;-0,00593;1;64
platformio/platformio-core;v3.6.0;VR;0;0;1;1;34;66;81,5;120;80;-0,026;-0,026;0,0568;7,027;0,3904;0,00336;1;65
platformio/platformio-core;v3.6.1;VR;0;0;1;1;84;84;89,2;2016;1538;-8,033;-8,033;0,2733;281,1552;15,6197;0,0197;0;65
platformio/platformio-core;v4.0.0;VR;0;0;1;1;78;254;94,9;3913;2791;2,776;2,776;-0,3869;-198,2147;-11,0119;-0,01582;33;98
platformio/platformio-core;v4.0.1;VR;0;0;1;1;43;43;97;1085;808;1,259;1,259;0;-72,3629;-4,0202;-0,00473;1;99
platformio/platformio-core;v4.0.3;VR;0;0;1;1;7;8;97;29;27;-0,567;-0,567;0;0;0;0,0005;0;99
platformio/platformio-core;v4.1.0;VR;0;0;1;1;69;69;97,3;4386;3685;-1,965;-1,965;0,2493;172,5838;9,588;0,01039;14;113
platformio/platformio-core;v4.2.0;VR;0;0;1;1;97;97;97,5;1419;1085;-1,518;-1,471;0,1199;36,7579;2,0421;-0,00032;6;119
platformio/platformio-core;v4.3.0;VR;0;0;1;1;31;36;97,6;357;215;2,199;2,152;-0,3465;-157,7749;-8,7653;-0,00611;8;127
platformio/platformio-core;v4.3.2;VR;0;0;1;1;39;40;98;3132;2383;4,109;4,109;-0,0227;-76,1983;-4,2332;-0,01065;25;152
platformio/platformio-core;v4.3.4;VR;0;0;1;1;25;25;98,1;275;179;1,097;1,097;0;-24,9059;-1,3837;-0,00016;3;155
plotly/dash;v1.2.0;VR;0;0;1;1;22;23;97;305;263;-0,66;-0,308;0;0;0;0;0;66
plotly/dash;v1.3.0;VR;0;0;1;1;20;20;97,1;492;378;0,453;0,101;0,2283;4,9804;0,2767;0,00025;3;69
plotly/dash;v1.4.0;VR;0;0;1;1;19;21;97,1;266;231;-0,453;-0,101;0,0217;3,585;0,1992;0,0006;1;70
plotly/dash;v1.4.1;VR;0;0;1;1;9;9;97,1;-1;-1;-0,453;-0,101;0,0217;3,585;0,1992;0,0006;-1;69
